date,node,cpu,int,mem,hd
2014-02-07 11:10:00,nodeId02.ret.org,10,0.01,92.1,NA
2014-02-07 11:10:00,nodeIn01.ret.org,10.5,0.48,91.54,NA
2014-02-07 11:10:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 11:15:00,nodeId01.ret.org,9,0.28,91.8,NA
2014-02-07 11:15:00,nodeId02.ret.org,9.5,0.01,92.09,NA
2014-02-07 11:15:00,nodeIn01.ret.org,10.5,0.44,91.53,NA
2014-02-07 11:15:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 11:20:00,nodeId01.ret.org,9,0.2,91.8,NA
2014-02-07 11:20:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 11:20:00,nodeIn01.ret.org,11,0.34,91.54,NA
2014-02-07 11:20:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 11:25:00,nodeId01.ret.org,9,0.22,91.79,NA
2014-02-07 11:25:00,nodeId02.ret.org,9.5,0.01,92.09,NA
2014-02-07 11:25:00,nodeIn01.ret.org,10.5,0.42,91.55,NA
2014-02-07 11:25:00,nodeIn02.ret.org,11.5,0.01,91.64,NA
2014-02-07 11:30:00,nodeId01.ret.org,9,0.24,91.81,NA
2014-02-07 11:30:00,nodeId02.ret.org,9.5,0.01,92.09,NA
2014-02-07 11:30:00,nodeIn01.ret.org,11,0.46,91.54,NA
2014-02-07 11:30:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 11:35:00,nodeId01.ret.org,9,0.39,91.81,NA
2014-02-07 11:35:00,nodeId02.ret.org,9.5,0.01,92.09,NA
2014-02-07 11:35:00,nodeIn01.ret.org,10.5,0.58,91.55,NA
2014-02-07 11:35:00,nodeIn02.ret.org,12.5,0.01,91.62,NA
2014-02-07 11:40:00,nodeId01.ret.org,8.5,0.2,91.8,NA
2014-02-07 11:40:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 11:40:00,nodeIn01.ret.org,11,0.43,91.53,NA
2014-02-07 11:40:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 11:45:00,nodeId01.ret.org,9,0.23,91.81,NA
2014-02-07 11:45:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 11:45:00,nodeIn01.ret.org,10.5,0.44,91.54,NA
2014-02-07 11:45:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 11:50:00,nodeId01.ret.org,9,0.27,91.79,NA
2014-02-07 11:50:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 11:50:00,nodeIn01.ret.org,10.5,0.52,91.53,NA
2014-02-07 11:50:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 11:55:00,nodeId01.ret.org,8.5,0.26,91.8,NA
2014-02-07 11:55:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 11:55:00,nodeIn01.ret.org,10.5,0.53,91.53,NA
2014-02-07 11:55:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 12:00:00,nodeId01.ret.org,9.5,0.27,91.8,NA
2014-02-07 12:00:00,nodeId02.ret.org,9,0.01,92.1,NA
2014-02-07 12:00:00,nodeIn01.ret.org,11,0.58,91.54,NA
2014-02-07 12:00:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 12:05:00,nodeId01.ret.org,9.5,0.2,91.82,NA
2014-02-07 12:05:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 12:05:00,nodeIn01.ret.org,10.5,0.46,91.54,NA
2014-02-07 12:05:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 12:10:00,nodeId01.ret.org,9,0.22,91.81,NA
2014-02-07 12:10:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 12:10:00,nodeIn01.ret.org,10.5,0.48,91.55,NA
2014-02-07 12:10:00,nodeIn02.ret.org,11.5,0.01,91.62,NA
2014-02-07 12:15:00,nodeId01.ret.org,9,0.33,91.8,NA
2014-02-07 12:15:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 12:15:00,nodeIn01.ret.org,10.5,0.44,91.54,NA
2014-02-07 12:15:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 12:20:00,nodeId01.ret.org,8.5,0.17,91.81,NA
2014-02-07 12:20:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 12:20:00,nodeIn01.ret.org,10.5,0.5,91.54,NA
2014-02-07 12:20:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 12:25:00,nodeId01.ret.org,9,0.21,91.8,NA
2014-02-07 12:25:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 12:25:00,nodeIn01.ret.org,11,0.41,91.54,NA
2014-02-07 12:25:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 12:30:00,nodeId01.ret.org,8.5,0.25,91.8,NA
2014-02-07 12:30:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 12:30:00,nodeIn01.ret.org,10.5,0.51,91.54,NA
2014-02-07 12:30:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-07 12:35:00,nodeId01.ret.org,9,0.16,91.81,NA
2014-02-07 12:35:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 12:35:00,nodeIn01.ret.org,10.5,0.42,91.54,NA
2014-02-07 12:35:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 12:40:00,nodeId01.ret.org,8.5,0.2,91.82,NA
2014-02-07 12:40:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 12:40:00,nodeIn01.ret.org,10.5,0.57,91.54,NA
2014-02-07 12:40:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 12:45:00,nodeId01.ret.org,8.5,0.3,91.8,NA
2014-02-07 12:45:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 12:45:00,nodeIn01.ret.org,10.5,0.46,91.55,NA
2014-02-07 12:45:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 12:50:00,nodeId01.ret.org,9,0.21,91.8,NA
2014-02-07 12:50:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 12:50:00,nodeIn01.ret.org,10.5,0.56,91.54,NA
2014-02-07 12:50:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 12:55:00,nodeId01.ret.org,9,0.3,91.81,NA
2014-02-07 12:55:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 12:55:00,nodeIn01.ret.org,10.5,0.41,91.55,NA
2014-02-07 12:55:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 13:00:00,nodeId01.ret.org,9.5,0.25,91.82,NA
2014-02-07 13:00:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 13:00:00,nodeIn01.ret.org,11.5,0.51,91.55,NA
2014-02-07 13:00:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 13:05:00,nodeId01.ret.org,9,0.22,91.8,NA
2014-02-07 13:05:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 13:05:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 13:10:00,nodeId01.ret.org,9,0.2,91.81,NA
2014-02-07 13:10:00,nodeId02.ret.org,10,0.01,92.12,NA
2014-02-07 13:10:00,nodeIn01.ret.org,10.5,0.44,91.54,NA
2014-02-07 13:10:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 13:15:00,nodeId01.ret.org,9,0.3,91.8,NA
2014-02-07 13:15:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 13:15:00,nodeIn01.ret.org,10.5,0.44,91.53,NA
2014-02-07 13:15:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 13:20:00,nodeId01.ret.org,9,0.31,91.8,NA
2014-02-07 13:20:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 13:20:00,nodeIn01.ret.org,10.5,0.51,91.55,NA
2014-02-07 13:20:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 13:25:00,nodeId01.ret.org,9,0.3,91.82,NA
2014-02-07 13:25:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 13:25:00,nodeIn01.ret.org,10.5,0.49,91.54,NA
2014-02-07 13:25:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 13:30:00,nodeId01.ret.org,9,0.27,91.8,NA
2014-02-07 13:30:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 13:30:00,nodeIn01.ret.org,10.5,0.46,91.55,NA
2014-02-07 13:30:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 13:35:00,nodeId01.ret.org,9,0.27,91.8,NA
2014-02-07 13:35:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 13:35:00,nodeIn01.ret.org,10.5,0.39,91.56,NA
2014-02-07 13:35:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 13:40:00,nodeId01.ret.org,8.5,0.28,91.8,NA
2014-02-07 13:40:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 13:40:00,nodeIn01.ret.org,10.5,0.45,91.53,NA
2014-02-07 13:40:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 13:45:00,nodeId01.ret.org,9,0.18,91.8,NA
2014-02-07 13:45:00,nodeId02.ret.org,9,0.01,92.11,NA
2014-02-07 13:45:00,nodeIn01.ret.org,10.5,0.42,91.56,NA
2014-02-07 13:45:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 13:50:00,nodeId01.ret.org,9,0.28,91.81,NA
2014-02-07 13:50:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 13:50:00,nodeIn01.ret.org,11,0.46,91.55,NA
2014-02-07 13:50:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 13:55:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 13:55:00,nodeIn01.ret.org,10.5,0.4,91.55,NA
2014-02-07 13:55:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 14:00:00,nodeId01.ret.org,9,0.23,91.81,NA
2014-02-07 14:00:00,nodeId02.ret.org,9,0.01,92.11,NA
2014-02-07 14:00:00,nodeIn01.ret.org,11,0.4,91.55,NA
2014-02-07 14:00:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 14:05:00,nodeId01.ret.org,10,0.27,91.81,NA
2014-02-07 14:05:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 14:05:00,nodeIn01.ret.org,10.5,0.36,91.55,NA
2014-02-07 14:05:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 14:10:00,nodeId01.ret.org,9,0.21,91.8,NA
2014-02-07 14:10:00,nodeId02.ret.org,10,0.01,92.11,NA
2014-02-07 14:10:00,nodeIn01.ret.org,10.5,0.38,91.56,NA
2014-02-07 14:10:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 14:15:00,nodeId01.ret.org,9,0.22,91.81,NA
2014-02-07 14:15:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 14:15:00,nodeIn01.ret.org,10.5,0.32,91.55,NA
2014-02-07 14:15:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 14:20:00,nodeId01.ret.org,9,0.38,91.81,NA
2014-02-07 14:20:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 14:20:00,nodeIn01.ret.org,10.5,0.34,91.56,NA
2014-02-07 14:20:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 14:25:00,nodeId01.ret.org,9,0.28,91.79,NA
2014-02-07 14:25:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 14:25:00,nodeIn01.ret.org,10.5,0.47,91.54,NA
2014-02-07 14:25:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 14:30:00,nodeId01.ret.org,9,0.27,91.8,NA
2014-02-07 14:30:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 14:30:00,nodeIn01.ret.org,11,0.45,91.56,NA
2014-02-07 14:30:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 14:35:00,nodeId01.ret.org,9,0.26,91.81,NA
2014-02-07 14:35:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 14:35:00,nodeIn01.ret.org,10.5,0.38,91.54,NA
2014-02-07 14:35:00,nodeIn02.ret.org,12,0.01,91.61,NA
2014-02-07 14:40:00,nodeId01.ret.org,9,0.21,91.81,NA
2014-02-07 14:40:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 14:40:00,nodeIn01.ret.org,10.5,0.32,91.55,NA
2014-02-07 14:40:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 14:45:00,nodeId01.ret.org,9,0.27,91.8,NA
2014-02-07 14:45:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 14:45:00,nodeIn01.ret.org,10.5,0.37,91.56,NA
2014-02-07 14:45:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 14:50:00,nodeId01.ret.org,8.5,0.21,91.81,NA
2014-02-07 14:50:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 14:50:00,nodeIn01.ret.org,10.5,0.36,91.55,NA
2014-02-07 14:50:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 14:55:00,nodeId01.ret.org,9,0.17,91.81,NA
2014-02-07 14:55:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 14:55:00,nodeIn01.ret.org,10.5,0.35,91.56,NA
2014-02-07 14:55:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 15:00:00,nodeId01.ret.org,10,0.24,91.81,NA
2014-02-07 15:00:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 15:00:00,nodeIn01.ret.org,11,0.35,91.56,NA
2014-02-07 15:00:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 15:05:00,nodeId01.ret.org,9,0.35,91.81,NA
2014-02-07 15:05:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 15:05:00,nodeIn01.ret.org,11,0.36,91.57,NA
2014-02-07 15:05:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 15:10:00,nodeId01.ret.org,8.5,0.34,91.82,NA
2014-02-07 15:10:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 15:10:00,nodeIn01.ret.org,10.5,0.37,91.55,NA
2014-02-07 15:10:00,nodeIn02.ret.org,11.5,0.01,91.62,NA
2014-02-07 15:15:00,nodeId01.ret.org,9.5,0.28,91.8,NA
2014-02-07 15:15:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 15:15:00,nodeIn01.ret.org,10.5,0.42,91.55,NA
2014-02-07 15:15:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 15:20:00,nodeId01.ret.org,9,0.28,91.81,NA
2014-02-07 15:20:00,nodeId02.ret.org,9,0.01,92.12,NA
2014-02-07 15:20:00,nodeIn01.ret.org,10.5,0.38,91.56,NA
2014-02-07 15:20:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 15:25:00,nodeId01.ret.org,9,0.29,91.82,NA
2014-02-07 15:25:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 15:25:00,nodeIn01.ret.org,10.5,0.52,91.57,NA
2014-02-07 15:25:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 15:30:00,nodeId01.ret.org,9,0.26,91.81,NA
2014-02-07 15:30:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 15:30:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 15:35:00,nodeId01.ret.org,9,0.26,91.82,NA
2014-02-07 15:35:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 15:35:00,nodeIn01.ret.org,10.5,0.52,91.55,NA
2014-02-07 15:35:00,nodeIn02.ret.org,12.5,0.01,91.62,NA
2014-02-07 15:40:00,nodeId01.ret.org,9,0.32,91.82,NA
2014-02-07 15:40:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 15:40:00,nodeIn01.ret.org,10.5,0.45,91.56,NA
2014-02-07 15:40:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 15:45:00,nodeId01.ret.org,9,0.32,91.81,NA
2014-02-07 15:45:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 15:45:00,nodeIn01.ret.org,10.5,0.41,91.56,NA
2014-02-07 15:45:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 15:50:00,nodeId01.ret.org,9.5,0.23,91.81,NA
2014-02-07 15:50:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 15:50:00,nodeIn01.ret.org,10.5,0.38,91.56,NA
2014-02-07 15:50:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 15:55:00,nodeId01.ret.org,9,0.23,91.82,NA
2014-02-07 15:55:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 15:55:00,nodeIn01.ret.org,10.5,0.55,91.57,NA
2014-02-07 15:55:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 16:00:00,nodeId01.ret.org,9,0.33,91.82,NA
2014-02-07 16:00:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 16:00:00,nodeIn01.ret.org,11,0.46,91.56,NA
2014-02-07 16:00:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 16:05:00,nodeId01.ret.org,9,0.27,91.82,NA
2014-02-07 16:05:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 16:05:00,nodeIn01.ret.org,10.5,0.4,91.55,NA
2014-02-07 16:05:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 16:10:00,nodeId01.ret.org,9,0.17,91.82,NA
2014-02-07 16:10:00,nodeId02.ret.org,11,0.01,92.15,NA
2014-02-07 16:10:00,nodeIn01.ret.org,10.5,0.37,91.55,NA
2014-02-07 16:10:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 16:15:00,nodeId01.ret.org,9,0.27,91.84,NA
2014-02-07 16:15:00,nodeId02.ret.org,9,0.01,92.13,NA
2014-02-07 16:15:00,nodeIn01.ret.org,10.5,0.5,91.55,NA
2014-02-07 16:15:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 16:20:00,nodeId01.ret.org,9,0.22,91.82,NA
2014-02-07 16:20:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 16:20:00,nodeIn01.ret.org,10.5,0.41,91.56,NA
2014-02-07 16:20:00,nodeIn02.ret.org,11.5,0.01,91.62,NA
2014-02-07 16:25:00,nodeId01.ret.org,8.5,0.25,91.83,NA
2014-02-07 16:25:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 16:25:00,nodeIn01.ret.org,10.5,0.41,91.56,NA
2014-02-07 16:25:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 16:30:00,nodeId01.ret.org,9,0.23,91.82,NA
2014-02-07 16:30:00,nodeId02.ret.org,9.5,0.01,92.13,NA
2014-02-07 16:30:00,nodeIn01.ret.org,10.5,0.4,91.56,NA
2014-02-07 16:30:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 16:35:00,nodeId01.ret.org,8.5,0.33,91.83,NA
2014-02-07 16:35:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 16:35:00,nodeIn01.ret.org,10.5,0.32,91.55,NA
2014-02-07 16:35:00,nodeIn02.ret.org,12.5,0.01,91.62,NA
2014-02-07 16:40:00,nodeId01.ret.org,9.5,0.25,91.83,NA
2014-02-07 16:40:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 16:40:00,nodeIn01.ret.org,10.5,0.35,91.57,NA
2014-02-07 16:40:00,nodeIn02.ret.org,11.5,0.01,91.64,NA
2014-02-07 16:45:00,nodeId01.ret.org,9,0.34,91.82,NA
2014-02-07 16:45:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 16:45:00,nodeIn01.ret.org,10.5,0.37,91.57,NA
2014-02-07 16:45:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 16:50:00,nodeId01.ret.org,9,0.34,91.82,NA
2014-02-07 16:50:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 16:50:00,nodeIn01.ret.org,10.5,0.27,91.55,NA
2014-02-07 16:50:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 16:55:00,nodeId01.ret.org,8.5,0.23,91.83,NA
2014-02-07 16:55:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 16:55:00,nodeIn01.ret.org,10.5,0.35,91.56,NA
2014-02-07 16:55:00,nodeIn02.ret.org,12,0.01,91.62,NA
2014-02-07 17:00:00,nodeId01.ret.org,9,0.18,91.83,NA
2014-02-07 17:00:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 17:00:00,nodeIn01.ret.org,10.5,0.26,91.57,NA
2014-02-07 17:00:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 17:05:00,nodeId01.ret.org,9.5,0.26,91.84,NA
2014-02-07 17:05:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 17:05:00,nodeIn01.ret.org,10.5,0.3,91.56,NA
2014-02-07 17:05:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 17:10:00,nodeId01.ret.org,8.5,0.26,91.85,NA
2014-02-07 17:10:00,nodeId02.ret.org,9.5,0.01,92.13,NA
2014-02-07 17:10:00,nodeIn01.ret.org,10,0.23,91.56,NA
2014-02-07 17:10:00,nodeIn02.ret.org,11.5,0.01,91.62,NA
2014-02-07 17:15:00,nodeId01.ret.org,8.5,0.17,91.84,NA
2014-02-07 17:15:00,nodeId02.ret.org,9,0.01,92.12,NA
2014-02-07 17:15:00,nodeIn01.ret.org,10.5,0.23,91.56,NA
2014-02-07 17:15:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 17:20:00,nodeId01.ret.org,9,0.28,91.84,NA
2014-02-07 17:20:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 17:20:00,nodeIn01.ret.org,10.5,0.34,91.56,NA
2014-02-07 17:20:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 17:25:00,nodeId01.ret.org,8.5,0.17,91.83,NA
2014-02-07 17:25:00,nodeId02.ret.org,9.5,0.01,92.11,NA
2014-02-07 17:25:00,nodeIn01.ret.org,10.5,0.36,91.56,NA
2014-02-07 17:25:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 17:30:00,nodeId01.ret.org,9,0.24,91.84,NA
2014-02-07 17:30:00,nodeId02.ret.org,9.5,0.01,92.13,NA
2014-02-07 17:30:00,nodeIn01.ret.org,10.5,0.36,91.56,NA
2014-02-07 17:30:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 17:35:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 17:35:00,nodeIn01.ret.org,10.5,0.32,91.57,NA
2014-02-07 17:35:00,nodeIn02.ret.org,12.5,0.01,91.62,NA
2014-02-07 17:40:00,nodeId01.ret.org,9,0.2,91.84,NA
2014-02-07 17:40:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 17:40:00,nodeIn01.ret.org,10.5,0.33,91.57,NA
2014-02-07 17:40:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 17:45:00,nodeId01.ret.org,8.5,0.21,91.84,NA
2014-02-07 17:45:00,nodeId02.ret.org,9.5,0.01,92.1,NA
2014-02-07 17:45:00,nodeIn01.ret.org,10.5,0.31,91.56,NA
2014-02-07 17:45:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 17:50:00,nodeId01.ret.org,8.5,0.23,91.84,NA
2014-02-07 17:50:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 17:50:00,nodeIn01.ret.org,10.5,0.31,91.56,NA
2014-02-07 17:50:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 17:55:00,nodeId01.ret.org,8.5,0.2,91.84,NA
2014-02-07 17:55:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 17:55:00,nodeIn01.ret.org,10.5,0.31,91.57,NA
2014-02-07 17:55:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 18:00:00,nodeId01.ret.org,9.5,0.18,91.84,NA
2014-02-07 18:00:00,nodeId02.ret.org,9.5,0.01,92.13,NA
2014-02-07 18:00:00,nodeIn01.ret.org,10.5,0.25,91.56,NA
2014-02-07 18:00:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 18:05:00,nodeId01.ret.org,8.5,0.19,91.84,NA
2014-02-07 18:05:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 18:05:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 18:10:00,nodeId01.ret.org,8.5,0.19,91.85,NA
2014-02-07 18:10:00,nodeId02.ret.org,9.5,0.01,92.13,NA
2014-02-07 18:10:00,nodeIn01.ret.org,10,0.18,91.56,NA
2014-02-07 18:10:00,nodeIn02.ret.org,11.5,0.01,91.63,NA
2014-02-07 18:15:00,nodeId01.ret.org,8.5,0.15,91.85,NA
2014-02-07 18:15:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 18:15:00,nodeIn01.ret.org,10.5,0.15,91.58,NA
2014-02-07 18:15:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 18:20:00,nodeId01.ret.org,8.5,0.19,91.84,NA
2014-02-07 18:20:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 18:20:00,nodeIn01.ret.org,10.5,0.17,91.57,NA
2014-02-07 18:20:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 18:25:00,nodeId01.ret.org,9,0.2,91.85,NA
2014-02-07 18:25:00,nodeId02.ret.org,9.5,0.01,92.13,NA
2014-02-07 18:25:00,nodeIn01.ret.org,10.5,0.15,91.58,NA
2014-02-07 18:25:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 18:30:00,nodeId01.ret.org,9,0.14,91.85,NA
2014-02-07 18:30:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 18:30:00,nodeIn01.ret.org,10.5,0.23,91.58,NA
2014-02-07 18:30:00,nodeIn02.ret.org,12,0.01,91.64,NA
2014-02-07 18:35:00,nodeId01.ret.org,8.5,0.19,91.86,NA
2014-02-07 18:35:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 18:35:00,nodeIn01.ret.org,10.5,0.12,91.58,NA
2014-02-07 18:35:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 18:40:00,nodeId01.ret.org,8.5,0.14,91.86,NA
2014-02-07 18:40:00,nodeId02.ret.org,9.5,0.01,92.12,NA
2014-02-07 18:40:00,nodeIn01.ret.org,10.5,0.15,91.57,NA
2014-02-07 18:40:00,nodeIn02.ret.org,12,0.01,91.63,NA
2014-02-07 18:45:00,nodeId01.ret.org,8.5,0.12,91.85,NA
2014-02-07 18:45:00,nodeId02.ret.org,9.5,0.01,92.13,NA
2014-02-07 18:45:00,nodeIn01.ret.org,10.5,0.17,91.57,NA
